ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,domicilios_total_2010,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita,ind_ag013,abast_rede_geral_ibge_2010
2015,350320,Araraquara,não,0.8717766339911543,0.8765675619186958,0.815,0.782,0.877,0.788,213387,6244,219631,75771,208662,202739,5923,234990.75315974373,3165.881032727272,238156.634192471,236797.9552288069,2233.0482763636364,2792.1090036363635,239031.00350517055,108.43489042642933,1.4414545454545453,106.99343588097479,108.83299875936028,1.0167272727272727,107.81627148663301,51.848944176944,125.14259865539346,68750,770.3844218181819,963.2560581818182,1092.2045236363635,2.898615565321825,32799.53,17006.21,20895.182999999997,16716.146399999998,20919.02,243.61416754732014,92994,67411
2016,350320,Araraquara,não,0.8717766339911543,0.8765675619186958,0.815,0.782,0.877,0.788,214916,6289,221205,76994,208662,202739,5923,239144.41346203795,3188.5695272727266,242332.98298931067,240969.88709490083,2249.051563636364,2812.1188363636365,243218.9386585372,109.55131348265665,1.4414545454545453,108.1098589372021,109.95182688390281,1.0167272727272727,108.93509961117554,53.725971328063984,85.30151897750812,68750,782.8189963636364,978.8037236363637,1109.8335127272726,2.8730160791750006,34991.01,18799.260000000002,21831.528,17465.2224,14898.1,250.10998422903467,95481,67411
2017,350320,Araraquara,não,0.8717766339911543,0.8765675619186958,0.815,0.782,0.877,0.788,216457,6334,222791,78236,208662,202739,5923,241412.10561952626,3211.430996363636,244623.5366158899,243245.5329675445,2265.1768581818183,2832.2812218181816,245510.70982572634,109.79955950459843,1.4414545454545453,108.35810495914389,110.19776823378248,1.0167272727272727,109.18104096105522,52.77295934746016,100.83124082019286,68750,795.4467490909092,994.5929309090909,1127.736378181818,2.8476788179354773,35823.1,18904.91,22589.663,18071.7304,18221.95,256.3644748154131,97244,67411
2018,350320,Araraquara,não,0.8717766339911543,0.8765675619186958,0.815,0.782,0.877,0.788,218010,6379,224389,79498,208662,202739,5923,248024.10015113998,3234.46544,251258.56559113998,249889.39711275938,2281.42416,2852.59616,252170.82127275938,111.97454669842995,1.4414545454545453,110.5330921529754,112.38109767981467,1.0167272727272727,111.3643704070874,50.653184031872854,114.09026917864946,68750,808.2778472727273,1010.6363927272728,1145.9275345454546,2.8225741528088757,33814.36,17128.050000000003,21824.725,17459.78,19919.91,241.08047196563064,100796,67411
2019,350320,Araraquara,não,0.8717766339911543,0.8765675619186958,0.815,0.782,0.877,0.788,219572,6425,225997,80781,208662,202739,5923,234607.63580376888,3257.6440290909095,237865.2798328598,235220.10046754862,2297.773134545455,2873.0382254545457,237517.87360209407,105.25152096393306,1.4414545454545455,103.81006641847851,105.09779935224542,1.016727272727273,104.08107207951815,47.84029191999993,104.92769833921795,68750,821.3224581818182,1026.946821818182,1164.4213963636364,2.797650437602902,33965.47,16249.18,22591.044,18072.8352,18963.41,263.81609882742964,96193,67411
2010,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,112444,6399,118843,36333,118843,112444,6399,115493.5592161396,2698.524069028156,118192.08328516776,115143.5688217323,2188.2576996119233,1314.9171827264472,117331.82652134422,99.452288553106,2.2706630336058127,97.18162551950019,98.72842870118073,1.8413012963421687,96.88712740483857,38.722051731696624,83.83263919168834,36333,669,402.00000000000006,825,3.2709382654886743,18248,7066,13301.8,10641.44,8921,315.5438962880288,38435,35309
2011,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,113596,6384,119980,37121,118843,112444,6399,116804.61411130233,2724.341507720254,119528.95561902258,116450.65071075545,2209.1932953513333,1327.4973164891421,118659.84400610678,99.62406702702332,2.2706630336058127,97.3534039934175,98.89968661952557,1.8413012963421682,97.0583853231834,40.544034473471584,83.0224652341664,36333,683.5094542151762,410.71868549252747,842.8928247048137,3.2321327550443146,18565,7527,13296.1,10636.880000000001,8831,311.8684266887354,39338,35309
2012,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,114883,6377,121260,37927,118843,112444,6399,122685.17310130902,2753.4059945504086,125438.57909585943,122313.38932035117,2232.7619519445134,1341.6596482536538,124546.15127229568,103.4459665972781,2.2706630336058127,101.17530356367229,102.7100043479265,1.8413012963421682,100.86870305158433,40.174649654883915,83.22481612699059,36333,698.3503426636942,419.6365287754934,861.1943687556766,3.1971946106995017,19124,7683,13745.9,10996.720000000001,9152,306.9645585363581,41770,35309
2013,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,116185,6369,122554,38750,118843,112444,6399,123232.01458012748,2782.7883742052677,126014.80295433274,121552.18386293003,2256.588390719181,1355.9768805218398,123808.77225364921,102.82390044742134,2.2706630336058127,100.55323741381552,101.02385254961013,1.8413012963421682,99.18255125326796,38.01631689671097,79.98489795632992,36333,713.5042523325902,428.7424655272067,879.8819255222525,3.162683870967742,19489,7409,14302.7,11442.160000000002,9152,317.9813264074795,42414,35309
2014,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,117500,6363,123863,39591,118843,112444,6399,124244.97840210808,2812.511353315168,127057.48975542326,123868.46780455433,2280.6910246883,1370.4600776153911,126149.15882924263,102.57905085087819,2.2706630336058127,100.30838781727238,101.84571569334074,1.8413012963421682,100.00441439699857,38.461111111111116,84.21456754270595,36333,728.9895962348278,438.04756006935844,898.9782016348773,3.1285645727564346,18000,6923,13153.9,10523.12,8862,290.05664981603275,43229,35309
2015,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,118829,6356,125185,40450,118843,112444,6399,130145.79501168636,2842.529518619436,132988.3245303058,127846.62847150638,2305.0330278259435,1385.0871108909257,130151.66149933233,106.23343414171491,2.2706630336058122,103.9627711081091,103.96745736256928,1.8413012963421682,102.12615606622711,41.10741670624958,95.60420715673943,36333,744.8063743704071,447.55181240194867,918.4831970935512,3.094808405438813,14737,6058,10496.4,8397.12,8028,220.96188564056456,45776,35309
2016,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,119997,6341,126338,41225,118843,112444,6399,150533.76624553167,2868.710263396912,153402.47650892858,129551.35241777606,2326.2632317727684,1397.8442738006772,131877.61564954882,121.42227715250246,2.270663033605813,119.15161411889665,104.38475806926564,1.8413012963421682,102.54345677292348,45.90183184593706,79.70785680917695,36333,759.0764594170588,456.1266617124928,936.0808356039963,3.0645967252880535,17032,7818,11559.4,9247.52,7371,210.3819616752328,53469,35309
2017,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,121175,6326,127501,42015,118843,112444,6399,134638.70506867827,2895.118074477747,137533.823143156,134175.10961393063,2347.677565849228,1410.712079927339,136522.78717977987,107.86881918036408,2.2706630336058122,105.59815614675827,107.07585601664292,1.8413012963421682,105.23455472030075,44.94871952342934,0,36333,773.622739658162,464.8674758484023,954.0190735694822,3.0346542901344757,16283,7319,11159.7,8927.76,0,227.08566999622704,48295,35309
2018,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,122364,6312,128676,42820,118843,112444,6399,140825.65264053232,2921.7983651226155,143747.45100565493,140330.089354121,2369.3128560812484,1423.7126579142928,142699.40221020227,111.71271333088917,2.2706630336058127,109.44205029728336,110.89822671687205,1.8413012963421682,109.05692542052988,55.12294709225125,0,36333,788.4452150937165,473.7742548096772,972.297910990009,3.0050443717888835,18691.780000000002,10303.460000000003,11479.358,9183.4864,0,223.32789020115615,51012,35309
2019,350330,Araras,não,0.9186678808377781,0.9158839599323533,0.781,0.728,0.859,0.763,123563,6298,129861,43641,118843,112444,6399,140416.5599965102,2948.7057220708443,143365.26571858104,139966.51494306404,2391.132276442903,1436.823879118157,142357.64721950694,110.39901565410788,2.2706630336058127,108.12835262050207,109.62309486258918,1.8413012963421678,107.78179356624702,15.858399013457724,0,36333,803.5622987366856,482.85806291800844,990.9400544959127,2.9756650855846565,18651,2957.75,16580.575,13264.460000000001,0,323.51050957124517,51366,35309
2010,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1097,828,1925,643,1925,1097,828,1143.6236391912907,715.5132192846036,1859.1368584758943,1128.6547433903577,170.64541213063765,607.7371695178849,1299.3001555209953,96.57853810264386,37.16951788491447,59.40902021772939,67.49611197511663,8.8646967340591,58.63141524105753,5.786350148367961,95.48476882634914,643,57,203,239.00000000000003,2.9937791601866253,67.4,3.9000000000000057,64.67,51.736000000000004,49.4,154.92691486953842,386,382
2011,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1104,809,1913,644,1925,1097,828,1258.1978244778425,711.0528771384138,1969.2507016162563,1246.6002901274926,169.58164852255055,603.9486780715397,1416.181938650043,102.94044441276824,37.16951788491447,65.77092652785377,74.02937473340529,8.864696734059098,65.1646779993462,7.909374576041259,95.16508925878583,643,57.088646967340594,203.31570762052877,239.37169517884917,2.970496894409938,73.71000000000001,5.8300000000000125,69.629,55.70320000000001,53.01,151.61716214285448,428,382
2012,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1110,788,1898,645,1925,1097,828,1292.9910591637545,705.4774494556766,1998.468508619431,1278.699094247246,168.25194401244167,599.213063763608,1446.9510382596877,105.29338823073925,37.16951788491446,68.1238703458248,76.23556576710683,8.864696734059098,67.37086903304774,12.830375977168387,93.38532010033809,643,57.17729393468118,203.63141524105754,239.7433903576983,2.9426356589147287,80.59,10.340000000000003,73.352,58.6816,54.8,155.42596535170017,444,382
2013,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1115,769,1884,646,1925,1097,828,1269.922199586134,700.2737169517885,1970.1959165379226,1255.7288251588725,167.0108864696734,594.7931570762053,1422.7397116285458,104.57515480562223,37.16951788491446,67.40563692070776,75.5169698316638,8.864696734059098,66.6522730976047,4.752851711026616,96.23893805309734,643,57.265940902021775,203.9471228615863,240.11508553654744,2.91640866873065,73.64,3.5,71.19,56.952,54.809999999999995,153.58507470298147,440,382
2014,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1121,750,1871,647,1925,1097,828,1264.933907792842,695.4416796267496,1960.3755874195917,1253.7435085007726,165.85847589424571,590.6889580093313,1419.6019843950182,104.77688869158695,37.16951788491446,67.60737080667249,75.87397030438365,8.864696734059098,67.00927357032455,5.958005249343841,101.63033058530306,643,57.35458786936236,204.26283048211508,240.4867807153966,2.891808346213292,76.2,4.540000000000006,73.02199999999999,58.41759999999999,59.37,158.15867749302717,442,382
2015,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1126,731,1857,650,1925,1097,828,1272.2929453965721,690.2379471228616,1962.5308925194336,1252.7908421052632,164.61741835147745,586.2690513219284,1417.4082604567407,105.68286981795549,37.16951788491446,68.51335193304104,76.32785462879595,8.864696734059098,67.46315789473685,8.928338337031724,100.24783492523181,643,57.62052877138414,205.2099533437014,241.60186625194402,2.856923076923077,76.61,6.840000000000003,71.822,57.457600000000006,57.6,154.6598237864097,450,382
2016,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1134,715,1849,652,1925,1097,828,1279.7649639212943,687.2643856920685,1967.0293496133627,1257.634932999677,163.90824261275273,583.7433903576983,1421.5431756124296,106.38341533874325,37.16951788491446,69.21389745382879,76.88172934626445,8.864696734059098,68.01703261220536,12.685015290519882,119.77957068639162,643,57.79782270606532,205.84136858475895,242.34525660964232,2.835889570552147,81.75,10.370000000000005,74.491,59.592800000000004,71.38,159.47063504654636,456,382
2017,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1143,698,1841,654,1925,1097,828,1401.2643833879988,684.2908242612752,2085.555207649274,1385.209528408176,163.19906687402798,581.2177293934681,1548.408595282204,113.28382442418655,37.16951788491446,76.11430653927209,84.10693075948963,8.864696734059097,75.24223402543053,11.531617036421892,120.29592442505744,643,57.9751166407465,206.4727838258165,243.0886469673406,2.814984709480122,84.29,9.720000000000013,77.48599999999999,61.9888,74.57,151.49918421934407,503,382
2018,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1150,682,1832,656,1925,1097,828,1384.6353468975103,680.9455676516329,2065.580914549143,1365.9232670089857,162.40124416796266,578.3763608087091,1528.3245111769484,112.75004992080476,37.16951788491446,75.58053203589029,83.42382702930941,8.864696734059097,74.55913029525031,7.884639188018324,121.870537527348,643,58.15241057542768,207.10419906687403,243.8320373250389,2.792682926829268,80.79,6.3700000000000045,76.331,61.064800000000005,74.42,151.0332867536854,501,382
2019,350335,Arco-Íris,não,0.9896373056994818,0.9921052631578947,0.722,0.694,0.809,0.671,1157,667,1824,658,1925,1097,828,1388.115218041797,677.9720062208398,2066.087224262637,1372.3258358662613,161.69206842923793,575.850699844479,1534.0179042954992,113.27232589159193,37.16951788491446,76.10280800667746,84.10185878813043,8.864696734059098,75.23716205407133,4.123456790123461,123.40774452721772,643,58.32970451010886,207.73561430793157,244.57542768273717,2.7720364741641337,81,3.3400000000000034,78.66199999999999,62.929599999999994,77.66,155.25536062571575,506,382
2010,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6176,1665,7841,2661,7841,6176,1665,6017.031942878617,1706.1025930101466,7723.134535888764,5645.755730928222,1432.0653889515222,710.1394212701991,7077.821119879744,98.4968057121383,21.758737316798197,76.7380683953401,90.26681698609545,18.263810597519733,72.00300638857571,20.368555185257797,83.56768868463772,2661,486.00000000000006,241,579,2.9466366027809094,510.1,103.90000000000003,437.37,349.896,292.4,199.14701865941427,2410,2042
2011,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6247,1627,7874,2690,7841,6176,1665,6039.219173518024,1713.2829763246898,7752.502149842714,5648.563098847483,1438.0924464487034,713.1281473130402,7086.655545296187,98.4569742169509,21.758737316798193,76.69823690015271,90.00070542667243,18.26381059751973,71.7368948291527,24.95407113462669,81.85509272347237,2661,491.29650507328074,243.62645621946638,585.3100338218715,2.9271375464684013,544.3199999999999,135.82999999999998,449.2389999999999,359.39119999999997,294.18,203.79982005272126,2435,2042
2012,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6321,1591,7912,2720,7841,6176,1665,6415.495989748597,1721.5512965050732,8137.04728625367,5732.970867344252,1445.032694475761,716.5697106350996,7178.003561820013,102.84437924992001,21.758737316798197,81.08564193312182,90.72299749519733,18.26381059751973,72.4591868976776,19.645096127054902,82.25009237329715,2661,496.77564825253666,246.3434798947764,591.837655016911,2.9088235294117646,574.24,112.81000000000006,495.27299999999997,396.2184,325.89,211.5054441519955,2603,2042
2013,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6394,1556,7950,2750,7841,6176,1665,6493.56,1729.8196166854566,8223.379616685457,5831.551135346301,1451.9729425028186,720.011273957159,7283.524077849119,103.4387373167982,21.758737316798197,81.68,91.61665506728451,18.26381059751973,73.35284446976479,22.952420100709055,80.31529242755374,2661,502.25479143179257,249.06050357008644,598.3652762119503,2.890909090909091,583.8599999999999,134.00999999999988,490.053,392.04240000000004,314.87,206.76038396566898,2651,2042
2014,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6467,1521,7988,2780,7841,6176,1665,6568.616407653961,1738.08793686584,8306.704344519801,5887.3756323142015,1458.9131905298761,723.4528372792184,7346.288822844078,103.9897889899825,21.758737316798197,82.23105167318431,91.96656012573958,18.26381059751973,73.70274952821984,26.212640862322385,82.94829482948293,2661,507.73393461104854,251.77752724539647,604.8928974069898,2.873381294964029,612.3,160.49999999999994,499.95,399.96000000000004,331.76,208.5258054955396,2698,2042
2015,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6540,1487,8027,2811,7841,6176,1665,6530.312991788336,1746.5738444193912,8276.886836207726,5899.857922912513,1466.0360766629087,726.9849680571214,7365.893999575421,103.11307881160741,21.758737316798197,81.3543414948092,91.76397159057457,18.26381059751973,73.50016099305483,26.995245155682817,82.99449452604591,2661,513.3957158962796,254.58511837655016,611.6381059751973,2.855567413731768,586.7700000000001,158.4000000000001,475.89000000000004,380.71200000000005,315.96999999999997,199.6547823691729,2699,2042
2016,350340,Arealva,não,0.8473029045643153,0.8576544315129812,0.744,0.683,0.84,0.718,6608,1452,8060,2841,7841,6176,1665,6509.552939252002,1753.7542277339346,8263.307166985936,5936.985255863039,1472.0631341600904,729.9736940999624,7409.048390023129,102.5224214266245,21.758737316798197,80.7636841098263,91.92367729557233,18.26381059751973,73.65986669805261,23.2969533957482,102.27778395817109,2661,518.8748590755356,257.3021420518602,618.1657271702368,2.837029215065118,579.99,135.12,485.406,388.32480000000004,397.17,204.2965875637549,2708,2042
