ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita
2017,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4506,1327,5833,2051,5601,4259,1342,5175.825727609833,900.9818278995189,6076.807555509352,4046.0918972595077,1025.6851950828434,1265.739176910743,5071.777092342351,104.17979693998547,15.44628540887226,88.73351153111321,86.94971870979515,17.584179583110636,69.36553912668451,36.678609880509036,79.29770151245657,360.65152324959917,445.05932656333516,316.80331373597005,2.8439785470502192,566.57,207.81000000000006,421.103,336.8824,267.14000000000004,285.1410394550097
2018,350055,Águas de Santa Bárbara,sim,0.7437369519832986,0.8463338533541341,0.757,0.695,0.84,0.744,4540,1325,5865,2078,5601,4259,1342,5249.9543193833,905.924639230358,6155.878958613657,4072.75766367517,1031.3121325494387,1272.6830571886692,5104.069796224609,104.959573036891,15.44628540887226,89.51328762801874,87.0259129791067,17.584179583110636,69.44173339599607,39.300241410099545,77.93895584894297,365.39925173703904,450.9182255478354,320.97381079636557,2.8224254090471605,604.7800000000001,237.68000000000006,438.40400000000005,350.7232000000001,273.35,294.9124275248961
2010,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2707,0,2707,990,2707,2707,0,2704.2656565656566,2.7343434343434345,2707,2638.6414141414143,13.671717171717173,21.874747474747476,2652.3131313131316,100,0.10101010101010101,99.8989898989899,97.979797979798,0.5050505050505051,97.47474747474749,43.851359979568386,0,5,8,1,2.7343434343434345,783.1,343.40000000000003,542.72,434.17600000000004,0,563.5112454538896
2011,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2743,0,2743,1007,2707,2707,0,2747.0661191163927,2.7707070707070707,2749.8368261870996,2671.6630202455017,13.853535353535355,22.165656565656565,2685.516555599037,100.24924630649288,0.10101010101010101,100.14823620548277,97.90435857087266,0.5050505050505051,97.39930806582215,40.206779971957594,0,5.0858585858585865,8.137373737373737,1.0171717171717172,2.723932472691162,763.13,306.83,548.349,438.67920000000004,0,562.3186816648794
2012,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2788,0,2788,1024,2707,2707,0,2807.230878014782,2.816161616161616,2810.0470396309433,2722.0688937909613,14.080808080808081,22.52929292929293,2736.149701871769,100.79078334400802,0.10101010101010101,100.68977324299792,98.14023320917393,0.5050505050505051,97.63518270412342,28.530323480118064,0,5.171717171717172,8.274747474747475,1.0343434343434343,2.72265625,674.23,192.36,539.578,431.6624,0,543.0780586718256
2013,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2834,0,2834,1042,2707,2707,0,2839.1334241922254,2.8626262626262626,2841.9960504548517,2769.3523671551266,14.313131313131315,22.9010101010101,2783.6654984682577,100.28214715789878,0.10101010101010101,100.18113705688867,98.22390608568305,0.5050505050505051,97.71885558063255,34.718572811506014,0,5.262626262626263,8.42020202020202,1.0525252525252524,2.719769673704415,723.1,251.05,547.365,437.89200000000005,0,541.5093271524803
2014,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2880,0,2880,1060,2707,2707,0,2918.452047287246,2.909090909090909,2921.361138196337,2840.9740012159555,14.545454545454545,23.272727272727273,2855.51945576141,101.43615063181726,0.10101010101010101,101.33514053080715,99.14998110282673,0.505050505050505,98.64493059777622,34.09007290318184,0,5.353535353535354,8.565656565656566,1.0707070707070707,2.7169811320754715,733.8499999999999,250.1699999999999,558.731,446.9848,0,538.8186806209839
2015,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2928,0,2928,1079,2707,2707,0,3017.853598883244,2.9575757575757575,3020.81117464082,2904.6815097216154,14.787878787878787,23.66060606060606,2919.4693885094944,103.16978055467281,0.10101010101010101,103.06877045366271,99.7086539791494,0.505050505050505,99.2036034740989,30.161274961109886,0,5.44949494949495,8.71919191919192,1.08989898989899,2.7136237256719182,629.98,190.01000000000005,496.97299999999996,397.5784,0,468.7501395442805
2016,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,2966,0,2966,1095,2707,2707,0,3045.6980086776935,2.995959595959596,3048.693968273653,2976.473743668779,14.979797979797983,23.967676767676767,2991.4535416485774,102.78806366398021,0.10101010101010101,102.6870535629701,100.85817739880571,0.5050505050505052,100.3531268937552,33.91816291262704,30.300556942577305,5.530303030303031,8.848484848484848,1.106060606060606,2.708675799086758,682.8199999999999,231.59999999999997,520.6999999999999,416.55999999999995,126.22,479.2836978657057
2017,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,3004,0,3004,1111,2707,2707,0,3063.873619519628,3.0343434343434343,3066.9079629539715,2995.418792561943,15.171717171717173,24.274747474747475,3010.5905097336604,102.0941399119165,0.10101010101010101,101.9931298109064,100.21939113627366,0.5050505050505051,99.71434063122315,42.71310060014733,99.08470938424809,5.611111111111112,8.977777777777778,1.1222222222222222,2.703870387038704,828.13,353.72,580.526,464.4208,460.17,530.9715608816431
2018,350060,Águas de São Pedro,sim,0.5129668049792531,0.5270344074276352,0.854,0.825,0.89,0.849,3043,0,3043,1127,2707,2707,0,3092.8298014226434,3.073737373737373,3095.903538796381,3029.651445551982,15.368686868686869,24.589898989898984,3045.0201324206687,101.73853232981863,0.101010101010101,101.63752222880852,100.06638621165523,0.505050505050505,99.56133570660472,40.51356072000388,99.53304336195235,5.691919191919192,9.107070707070706,1.1383838383838383,2.7000887311446315,824.4399999999999,334.01,590.6329999999999,472.5064,470.3,534.1118052096273
2010,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,32993,1531,34524,10171,34524,32993,1531,33987.691672401925,1215.179628355127,35202.871300757055,0,672.0825877494839,1188.024776324845,672.0825877494839,101.96637498771015,3.5198112280011786,98.44656375970898,1.9467112378330549,1.9467112378330549,0,39.332327088697504,0,198.00000000000003,350,357.99999999999994,3.394356503785272,3378.9,1329,2448.6,1958.88,0,Inf
2011,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,33171,1507,34678,10339,34524,32993,1531,34439.85917400135,1220.600137646249,35660.4593116476,NA,675.0805230557468,1193.324156916724,NA,102.83309104229656,3.5198112280011795,99.31327981429538,NA,1.9467112378330549,NA,38.93152812577842,0,201.27047487955954,355.78114246386787,363.91328286304196,3.3540961408259986,3412.3500000000004,1328.48,2482.414,1985.9312000000002,0,NA
2012,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,33367,1484,34851,10510,34524,32993,1531,34897.42378686965,1226.689411070691,36124.11319794034,3.3159847764034254,678.4483334971981,1199.2773571920166,681.7643182736015,103.65301769802973,3.5198112280011795,100.13320647002855,1.9562259856922368,1.9467112378330553,0.009514747859181494,35.666386901290245,0,204.59935109625408,361.6655196145905,369.93216006292397,3.3159847764034254,3514.8500000000004,1253.6200000000003,2637.3160000000003,2109.8528,0,2178997.726132007
2013,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,33563,1461,35024,10684,34524,32993,1531,35587.845750655186,1232.7786844951331,36820.62443515032,0,681.8161439386491,1205.230557467309,681.8161439386491,105.12969516660095,3.5198112280011795,101.60988393859978,1.9467112378330549,1.9467112378330549,0,37.69710961928565,0,207.9866286500836,367.6531314521679,376.05663159964604,3.278172968925496,3569.08,1345.44,2627.272,2101.8176,0,Inf
2014,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,33759,1440,35199,10860,34524,32993,1531,36197.277348066295,1238.9383541441352,37436.21570221043,0,685.222888604857,1211.2525808671712,685.222888604857,106.35590699227373,3.5198112280011795,102.83609576427256,1.9467112378330549,1.9467112378330549,0,30.93584064912846,0,211.41284042866977,373.7095664143152,382.2514993609281,3.241160220994475,3384.23,1046.94,2651.372,2121.0976,0,Inf
2015,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,33955,1419,35374,11039,34524,32993,1531,36989.046290424856,1245.0980237931374,38234.14431421799,NA,688.6296332710649,1217.2746042670337,NA,108.08544217283314,3.5198112280011804,104.56563094483197,NA,1.9467112378330549,NA,27.465499831706495,0,214.89745354439094,379.86923606331726,388.55196145905023,3.2044569254461455,3060.13,840.48,2471.794,1977.4352,0,NA
2016,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,34127,1398,35525,11203,34524,32993,1531,37792.28331696867,1250.412938747419,39042.69625571609,0,691.5691672401928,1222.4707501720577,691.5691672401928,109.90203027647034,3.5198112280011795,106.38221904846917,1.9467112378330549,1.9467112378330549,0,27.699778964521393,16.738393106255874,218.09005997443714,385.5127322780454,394.32445187297213,3.1710256181379988,3099.05,858.4300000000003,2498.149,1998.5192,334.52,Inf
2017,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,34299,1377,35676,11370,34524,32993,1531,38383.86174142481,1255.7278537017007,39639.589595126505,0,694.5087012093206,1227.666896077082,694.5087012093206,111.10996074427206,3.5198112280011795,107.59014951627088,1.9467112378330549,1.9467112378330549,0,27.8633878920588,33.60613035937737,221.34106774161833,391.2594631796283,400.2025366237341,3.137730870712401,3173.9500000000003,884.3700000000003,2554.891,2043.9128,686.88,Inf
2018,350070,Agudos,não,1,1,0.745,0.694,0.845,0.705,34471,1357,35828,11539,34524,32993,1531,38690.762457751975,1261.0779667682625,39951.84042452024,NA,697.4677022908269,1232.8974535443908,NA,111.51010501429117,3.5198112280011795,107.99029378629,NA,1.9467112378330549,NA,28.860207467239217,73.17820511696735,224.6310097335562,397.07501720578114,406.1510175990561,3.1049484357396655,3288.23,948.9900000000002,2623.937,2099.1496,1536.12,NA
2010,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,3672,1212,4884,1525,4884,3672,1212,4221.057049180328,1265.0360655737704,5486.093114754099,2815.105573770492,294.64131147540985,2020.8550819672132,3109.746885245902,112.32786885245902,25.901639344262296,86.42622950819673,63.67213114754099,6.032786885245902,57.63934426229508,20.28985507246377,60.35332207207207,92,631,395,3.202622950819672,248.4,50.400000000000006,213.12,170.496,102.9,207.41332630621517
2011,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,3767,1195,4962,1570,4884,3672,1212,4314.095541401274,1285.239344262295,5599.334885663569,2872.9031847133756,299.34688524590166,2053.129180327869,3172.2500699592774,112.84431450349797,25.90163934426229,86.94267515923568,63.930876057220424,6.032786885245902,57.89808917197452,21.730178797182596,60.57285143436511,94.71475409836066,649.6196721311476,406.655737704918,3.1605095541401274,276.85,60.160000000000025,234.738,187.7904,113.75,223.85641522526308
2012,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,3874,1180,5054,1616,4884,3672,1212,4462.907178217822,1309.0688524590164,5771.9760306768385,2980.4839108910887,304.8970491803278,2091.1960655737703,3285.3809600714167,114.20609478980685,25.901639344262296,88.30445544554456,65.00555916247362,6.0327868852459,58.97277227722772,24.924174249241734,59.67785565478594,97.48983606557377,668.6531147540984,418.5704918032787,3.1274752475247523,300.03,74.77999999999997,247.684,198.1472,118.25,227.67655241828936
2013,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,3982,1166,5148,1664,4884,3672,1212,4560.1875,1333.4163934426228,5893.603893442623,3072.09375,310.567868852459,2130.0904918032784,3382.661618852459,114.48337011349308,25.901639344262296,88.58173076923079,65.70826765447667,6.032786885245901,59.675480769230774,22.027388109552426,61.18328825004442,100.3855737704918,688.5140983606557,431.0032786885246,3.09375,299.4,65.94999999999996,253.235,202.58800000000002,123.95,225.83767847187127
2014,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,4092,1152,5244,1713,4884,3672,1212,5054.199649737303,1358.2819672131147,6412.481616950417,3171.5026269702275,316.3593442622951,2169.8124590163934,3487.8619712325226,122.28225814169369,25.901639344262296,96.3806187974314,66.51147923784369,6.032786885245902,60.47869235259778,25.64026471199216,60.291511447068615,103.3416393442623,708.7888524590164,443.6950819672131,3.0612959719789843,336.96999999999997,86.39999999999998,276.49,221.192,133.36,238.84793374386177
2015,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,4204,1137,5341,1764,4884,3672,1212,5325.861111111111,1383.4065573770492,6709.267668488161,3218.527777777778,322.21114754098363,2209.9481967213114,3540.7389253187616,125.61819263224416,25.901639344262296,99.71655328798187,66.2935578603026,6.032786885245902,60.260770975056694,29.0212887555365,55.74521799625616,106.41836065573771,729.8911475409836,456.9049180327869,3.0277777777777777,349.95,101.55999999999997,278.858,223.08640000000003,124.36,237.37390922114167
2016,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,4307,1119,5426,1811,4884,3672,1212,5303.158475980122,1405.4229508196722,6708.581426799794,3208.860298177802,327.33901639344265,2245.11868852459,3536.199314571245,123.6376967710983,25.901639344262296,97.73605742683601,65.17138434521277,6.032786885245902,59.13859745996687,34.41423380528757,59.44658473057154,109.25377049180328,749.3383606557377,469.0786885245902,2.996134732192159,399.05,137.33000000000004,302.919,242.3352,144.06,258.6323464952431
2017,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,4410,1102,5512,1859,4884,3672,1212,5292.5874125874125,1427.6983606557376,6720.28577324315,3181.4825174825173,332.5272131147541,2280.702950819672,3514.0097305972713,121.92100459439679,25.901639344262296,96.0193652501345,63.75199075829593,6.032786885245901,57.719203873050034,34.231161783376066,59.698218711225636,112.14950819672131,769.1993442622951,481.51147540983607,2.965034965034965,401.71,137.51,305.453,244.36239999999998,145.88000000000002,263.04011719315497
2018,350075,Alambari,não,1,1,0.712,0.658,0.805,0.682,4516,1084,5600,1908,4884,3672,1212,5400.41928721174,1450.4918032786884,6850.911090490428,3225.576519916143,337.83606557377055,2317.1147540983607,3563.4125854899135,122.33769804447195,25.901639344262296,96.43605870020966,63.632367598034165,6.032786885245903,57.59958071278826,36.07806691449814,57.96088951334145,115.10557377049182,789.4740983606557,494.20327868852456,2.9350104821802936,430.4,155.27999999999997,321.704,257.3632,149.17,273.24753155777626
2010,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3255,636,3891,1348,3891,3255,636,3735.129080118694,551.3212166172107,4286.450296735905,3489.7767062314542,101.02744807121663,568.6402077151336,3590.8041543026707,110.16320474777447,14.169139465875372,95.9940652818991,92.28486646884274,2.596439169139466,89.68842729970326,16.539542352468885,87.79397076182693,35,197,191,2.886498516320475,249.1,41.19999999999999,220.26,176.208,154.7,172.91996181789446
2011,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3292,603,3895,1360,3891,3255,636,3811.944852941176,551.8879821958457,4363.832835137022,3565.643382352941,101.1313056379822,569.2247774480712,3666.774687990923,112.03678652469888,14.169139465875368,97.86764705882351,94.14055681619828,2.5964391691394657,91.54411764705881,16.824855405605803,87.19647494893972,35.311572700296736,198.75370919881306,192.70029673590506,2.863970588235294,269.71999999999997,45.37999999999997,237.954,190.3632,165.99,182.83622258743242
2012,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3329,571,3900,1372,3891,3255,636,4002.3323615160352,552.5964391691396,4554.928800685175,3718.0758017492712,101.26112759643917,569.9554896142433,3819.3369293457104,116.79304617141473,14.169139465875375,102.62390670553935,97.93171613706949,2.5964391691394657,95.33527696793001,16.258031164611182,86.8701536256401,35.62314540059347,200.5074183976261,194.4005934718101,2.8425655976676385,270.82,44.03,239.999,191.9992,166.79,176.8472569978163
2013,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3363,542,3905,1384,3891,3255,636,4136.365606936416,553.3048961424332,4689.670503078849,3828.818641618497,101.39094955489614,570.6862017804154,3930.209591173393,120.09399495720483,14.169139465875372,105.92485549132945,100.64557211711633,2.5964391691394657,98.04913294797686,17.558462148236213,86.62018987835789,35.93471810089021,202.26112759643917,196.10089020771514,2.8215317919075145,277.53,48.72999999999996,243.419,194.73520000000002,168.68,174.17940944340603
2014,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3397,513,3910,1396,3891,3255,636,4204.090257879656,554.0133531157271,4758.103610995383,3887.5931232091693,101.52077151335313,571.4169139465876,3989.1138947225227,121.69062943722207,14.169139465875375,107.5214899713467,102.02337326656068,2.596439169139466,99.42693409742121,17.38221354892667,91.82920442462425,36.246290801186944,204.01483679525222,197.8011869436202,2.8008595988538683,286.96,49.87999999999997,252.044,201.63520000000003,185.16,177.62442852540295
2015,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3429,487,3916,1408,3891,3255,636,4249.75,554.8635014836796,4804.61350148368,3929.90625,101.67655786350149,572.293768545994,4031.5828078635013,122.69186673860266,14.169139465875372,108.52272727272728,102.9515528055031,2.596439169139466,100.35511363636363,20.926153306437467,90.52282208841117,36.55786350148368,205.76854599406528,199.50148367952522,2.78125,285.05,59.650000000000006,243.29500000000002,194.63600000000002,176.19,169.61260687468473
2016,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3458,461,3919,1419,3891,3255,636,4294.605355884425,555.2885756676558,4849.893931552081,3974.2360817477092,101.75445103857567,572.7321958456973,4075.990532786285,123.75335370125238,14.169139465875372,109.584214235377,104.00588243904785,2.596439169139466,101.40944326990838,9.403476529596448,115.65630276898864,36.84347181008902,207.37611275964392,201.06008902077153,2.7618040873854826,261.18,24.560000000000002,243.988,195.1904,225.75,168.19843115073343
2017,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3483,437,3920,1430,3891,3255,636,4331.188811188811,555.4302670623146,4886.619078251126,3977.5664335664337,101.78041543026706,572.8783382789318,4079.346848996701,124.65864995538587,14.169139465875372,110.4895104895105,104.06497063767095,2.5964391691394657,101.46853146853148,13.5012757393898,113.76309178437202,37.12908011869436,208.98367952522256,202.6186943620178,2.7412587412587412,278.27,37.56999999999999,251.97099999999998,201.5768,229.32000000000002,173.55624811785685
2018,350080,Alfredo Marcondes,não,1,1,0.741,0.71,0.84,0.682,3509,414,3923,1441,3891,3255,636,4415.757113115892,555.8553412462909,4971.612454362183,4042.7862595419847,101.85830860534126,573.316765578635,4144.644568147326,126.72986118690244,14.169139465875375,112.56072172102706,105.64987428364327,2.596439169139466,103.0534351145038,11.56355769566278,113.02545255740493,37.41468842729971,210.59124629080117,204.1772997032641,2.722414989590562,286.59,33.13999999999996,263.392,210.7136,238.16,178.49618344403228
